R_kpc,V_baryon,V_kernel,V_total
1.613333374261856079e-01,6.003468513488769531e+00,2.097811225543739511e+01,2.182023894020617050e+01
4.840000271797180176e-01,1.039831256866455078e+01,3.633515846891232570e+01,3.779376458860432564e+01
8.066666722297668457e-01,1.342416286468505859e+01,4.690848648759442341e+01,4.879153871009224730e+01
1.129333376884460449e+00,1.682457923889160156e+01,5.316067214475517488e+01,5.575951515362472577e+01
1.452000021934509277e+00,1.999028968811035156e+01,5.721648876668912465e+01,6.060807108896140960e+01
1.774666666984558105e+00,2.241687393188476562e+01,5.914741736364555891e+01,6.325293049449047089e+01
2.097333431243896484e+00,2.470007324218750000e+01,5.864372007496756822e+01,6.363316377613831776e+01
2.420000076293945312e+00,2.678381919860839844e+01,5.806478440539143548e+01,6.394444599716563715e+01
2.742666721343994141e+00,2.854011726379394531e+01,6.057443509506606460e+01,6.696118619117601156e+01
3.065333366394042969e+00,3.020028495788574219e+01,6.264153080433713683e+01,6.954148813084262315e+01
3.388000011444091797e+00,3.149016761779785156e+01,6.210756492873733947e+01,6.963461996483398764e+01
3.710666656494140625e+00,3.269290924072265625e+01,6.044942935114204374e+01,6.872379357125176114e+01
4.033333301544189453e+00,3.379577636718750000e+01,6.086777104405896210e+01,6.962068724802713859e+01
4.355999946594238281e+00,3.481341552734375000e+01,6.074911723409500297e+01,7.001734871926345249e+01
4.678667068481445312e+00,3.556859588623046875e+01,5.970681470584762707e+01,6.949840805600098292e+01
5.001333236694335938e+00,3.604114532470703125e+01,5.804789996823356546e+01,6.832658927569980278e+01
5.324000358581542969e+00,3.667887115478515625e+01,5.822465459380986630e+01,6.881460602356042955e+01
5.646666526794433594e+00,3.722957992553710938e+01,5.808535897603918130e+01,6.899239489503099776e+01
5.969333648681640625e+00,3.743965530395507812e+01,5.518836292373721619e+01,6.668945332963269834e+01
6.291999816894531250e+00,3.774148178100585938e+01,5.411319724525682062e+01,6.597467354748957291e+01
6.614666938781738281e+00,3.822924804687500000e+01,5.394810233407297062e+01,6.612014223604481344e+01
6.937333106994628906e+00,3.825372314453125000e+01,5.216277382732331347e+01,6.468618294040504679e+01
7.260000228881835938e+00,3.848010253906250000e+01,5.135520808645462409e+01,6.417223433325197846e+01
7.582666397094726562e+00,3.852857208251953125e+01,5.214293886542433398e+01,6.483314739589428655e+01
7.905333518981933594e+00,3.860404205322265625e+01,4.900461678416367306e+01,6.238368825974702503e+01
8.228000640869140625e+00,3.841434478759765625e+01,4.731719744626926882e+01,6.094734645088009017e+01
8.550666809082031250e+00,3.847079467773437500e+01,4.683145643416582260e+01,6.060682624045318079e+01
8.873332977294921875e+00,3.857994842529296875e+01,4.569573380620682457e+01,5.980395107075828065e+01
9.196000099182128906e+00,3.820257949829101562e+01,4.384702043417441786e+01,5.815495107679114284e+01
9.518667221069335938e+00,3.801739883422851562e+01,4.446509604053066056e+01,5.850185807074466737e+01
