R_kpc,V_baryon,V_kernel,V_total
6.929999589920043945e-02,6.812808990478515625e+00,4.044380375396489313e+00,7.922839156304607222e+00
2.078999876976013184e-01,1.180013179779052734e+01,7.005072029663842237e+00,1.372275982330531185e+01
3.464999794960021973e-01,1.523390388488769531e+01,9.043509050208424327e+00,1.771600629547525330e+01
4.850999712944030762e-01,1.802499771118164062e+01,1.070042470487234709e+01,2.096186136958101898e+01
6.237000226974487305e-01,2.043842887878417969e+01,1.213314190773182766e+01,2.376851915181814334e+01
7.623000144958496094e-01,2.259553146362304688e+01,1.341369281300941729e+01,2.627708506123489940e+01
9.009000062942504883e-01,2.476022911071777344e+01,1.433235834369882866e+01,2.860918498347612626e+01
1.039499998092651367e+00,2.680270576477050781e+01,1.511220736237951456e+01,3.076952747653403009e+01
1.178099989891052246e+00,2.874797630310058594e+01,1.576869356665900490e+01,3.278868499637307110e+01
1.316699981689453125e+00,3.061363792419433594e+01,1.631085471239368090e+01,3.468773278361624790e+01
1.455300092697143555e+00,3.241261291503906250e+01,1.674296427321054281e+01,3.648156201840104984e+01
1.593899965286254883e+00,3.415468597412109375e+01,1.706521190338906635e+01,3.818067652421358815e+01
1.732500076293945312e+00,3.545602416992187500e+01,1.701921448827821592e+01,3.932916602815134866e+01
1.871099948883056641e+00,3.668621063232421875e+01,1.675694450295448235e+01,4.033203739997409087e+01
2.009700059890747070e+00,3.785185623168945312e+01,1.620877277543961625e+01,4.117629629300418515e+01
2.148299932479858398e+00,3.895840454101562500e+01,1.523038802990260798e+01,4.182967898227466463e+01
2.286900043487548828e+00,3.987200927734375000e+01,1.513878501291761403e+01,4.264926624546680500e+01
2.425499916076660156e+00,4.072102737426757812e+01,1.492193201724503204e+01,4.336895296746821060e+01
2.564100027084350586e+00,4.150819396972656250e+01,1.454732625919797684e+01,4.398357508289657858e+01
2.702700138092041016e+00,4.230518722534179688e+01,1.458008122055316669e+01,4.474715242597974196e+01
2.841300010681152344e+00,4.305128479003906250e+01,1.455626189351925603e+01,4.544554814555789335e+01
2.979899883270263672e+00,4.374817657470703125e+01,1.446907823806855298e+01,4.607881486280773942e+01
3.118499994277954102e+00,4.424630355834960938e+01,1.461914479184200388e+01,4.659887065162997288e+01
3.257100105285644531e+00,4.468149566650390625e+01,1.474660288821201704e+01,4.705208105810913821e+01
3.395699977874755859e+00,4.505303573608398438e+01,1.485099714849656749e+01,4.743762343626855937e+01
3.534299850463867188e+00,4.535967254638671875e+01,1.493165232009621413e+01,4.775410182390864122e+01
3.672899961471557617e+00,4.562648010253906250e+01,1.421502591015095440e+01,4.778956576902418618e+01
3.811500072479248047e+00,4.582753372192382812e+01,1.317495246301798417e+01,4.768377307008809396e+01
3.950099945068359375e+00,4.665332031250000000e+01,1.341235689660126873e+01,4.854300715946950362e+01
4.088700294494628906e+00,4.746474456787109375e+01,1.364563374446483301e+01,4.938729771668852209e+01
