R_kpc,V_baryon,V_kernel,V_total
6.699000000953674316e-01,1.601497459411621094e+01,6.454433913867713102e+01,6.650151212929924327e+01
2.009700059890747070e+00,3.439214706420898438e+01,9.871676264438760029e+01,1.045362092827509599e+02
3.349500179290771484e+00,4.845063781738281250e+01,1.130767420560258074e+02,1.230195673438731632e+02
4.689300060272216797e+00,5.885760498046875000e+01,1.206922625098262358e+02,1.342789633679762460e+02
6.029100418090820312e+00,6.665729522705078125e+01,1.238282199455058645e+02,1.406293812796292002e+02
7.368900299072265625e+00,7.240026092529296875e+01,1.234837934679295728e+02,1.431434423953566295e+02
8.708700180053710938e+00,7.673070526123046875e+01,1.221991941799712720e+02,1.442922178513209701e+02
1.004850006103515625e+01,7.976373291015625000e+01,1.195432416489643259e+02,1.437109583630635257e+02
1.138829994201660156e+01,8.181526184082031250e+01,1.156667760639288360e+02,1.416775931109452529e+02
1.272809982299804688e+01,8.335735321044921875e+01,1.119413371883682942e+02,1.395683030408676473e+02
1.406790065765380859e+01,8.402009582519531250e+01,1.073293995062580137e+02,1.363047191524111952e+02
1.540770053863525391e+01,8.413688659667968750e+01,1.021852641074901413e+02,1.323663243643092073e+02
1.674750137329101562e+01,8.400180816650390625e+01,9.729533414510622436e+01,1.285405996459693370e+02
1.808729934692382812e+01,8.339605712890625000e+01,9.225561728568256115e+01,1.243623788149468083e+02
1.942710113525390625e+01,8.260645294189453125e+01,8.730642867761217474e+01,1.201925066728953055e+02
2.076689910888671875e+01,8.183599853515625000e+01,8.280238210684385081e+01,1.164189217521910251e+02
2.210670089721679688e+01,8.062028503417968750e+01,7.813994126863381950e+01,1.122741323393741197e+02
2.344649887084960938e+01,7.931669616699218750e+01,7.341656858653936979e+01,1.080792798209526779e+02
2.478630065917968750e+01,7.826534271240234375e+01,6.956597448577136333e+01,1.047133643492677209e+02
2.612610244750976562e+01,7.687921142578125000e+01,6.553833955797190924e+01,1.010232004935179475e+02
2.746590042114257812e+01,7.543305969238281250e+01,6.150254161732470237e+01,9.732784344557192924e+01
2.880570220947265625e+01,7.402401733398437500e+01,5.769175866187670465e+01,9.385038195597009292e+01
3.014550018310546875e+01,7.248504638671875000e+01,5.429386067683237371e+01,9.056437124192540011e+01
3.148530197143554688e+01,7.096889495849609375e+01,5.070243126218915819e+01,8.721995482842224590e+01
3.282510375976562500e+01,6.959613800048828125e+01,4.762184845801842670e+01,8.432949074405834722e+01
3.416490173339843750e+01,6.806907653808593750e+01,4.484357416694908949e+01,8.151285517100455991e+01
3.550469970703125000e+01,6.653180694580078125e+01,4.157270758345222816e+01,7.845235153347366008e+01
3.684450149536132812e+01,6.520799255371093750e+01,3.943740495858909156e+01,7.620624271934023852e+01
3.818430328369140625e+01,6.387374114990234375e+01,3.665968474298858837e+01,7.364636597812166485e+01
3.952410125732421875e+01,6.251712799072265625e+01,3.447707449628900633e+01,7.139369736359461172e+01
