R_kpc,V_baryon,V_kernel,V_total
4.172666668891906738e-01,5.753864288330078125e+01,2.047337200917509676e+02,2.126654449013930162e+02
1.251800060272216797e+00,1.068096466064453125e+02,3.159539554349292416e+02,3.335194188292898048e+02
2.086333274841308594e+00,1.380406646728515625e+02,3.286289862277945986e+02,3.564438738405851836e+02
2.920866727828979492e+00,1.603411254882812500e+02,3.363907713830845978e+02,3.726500079370141520e+02
3.755399942398071289e+00,1.727316436767578125e+02,3.308977219664207610e+02,3.732687009457017098e+02
4.589933395385742188e+00,1.768148803710937500e+02,2.861874763249905982e+02,3.364026955278332025e+02
5.424467086791992188e+00,1.768354644775390625e+02,2.659616297785518100e+02,3.193843605508313885e+02
6.258999824523925781e+00,1.739816131591796875e+02,2.292682063158684400e+02,2.878081166155596975e+02
7.093533515930175781e+00,1.727424468994140625e+02,2.051828900000253384e+02,2.682162774213423972e+02
7.928066253662109375e+00,1.710012512207031250e+02,2.066890491977068507e+02,2.682569491972707283e+02
8.762599945068359375e+00,1.661897277832031250e+02,1.820243213513768694e+02,2.464789624979266023e+02
9.597133636474609375e+00,1.603776550292968750e+02,1.677912338535427068e+02,2.321096515563156402e+02
1.043166732788085938e+01,1.535256805419921875e+02,1.486655239426859509e+02,2.137090844460719836e+02
1.126620006561279297e+01,1.482702178955078125e+02,1.463399121568292571e+02,2.083252901850697185e+02
1.210073375701904297e+01,1.439805145263671875e+02,1.348894664116426156e+02,1.972956077075530459e+02
1.293526649475097656e+01,1.399750213623046875e+02,8.979330094894444869e+01,1.663004592738177223e+02
1.376980018615722656e+01,1.354096832275390625e+02,1.279062645575390604e+02,1.862680748711065917e+02
1.460433387756347656e+01,1.306394042968750000e+02,1.198690680812366338e+02,1.772998809349265912e+02
1.543886661529541016e+01,1.267483444213867188e+02,1.239413100872764204e+02,1.772754662221352078e+02
1.627339935302734375e+01,1.232424621582031250e+02,1.141477601514168754e+02,1.679833778953974388e+02
1.710793304443359375e+01,1.199560012817382812e+02,1.175234139004871707e+02,1.679321148489404436e+02
1.794246673583984375e+01,1.171420288085937500e+02,4.875173762007801770e+01,1.268817827892933963e+02
1.877700042724609375e+01,1.138471374511718750e+02,1.098556477177013022e+02,1.582069348477278083e+02
1.961153411865234375e+01,1.105776901245117188e+02,1.084762677939990141e+02,1.549016670528932309e+02
2.044606781005859375e+01,1.078001022338867188e+02,1.102529502916577684e+02,1.541965477976152954e+02
2.128059959411621094e+01,1.055501403808593750e+02,1.067587695757262907e+02,1.501275021858853904e+02
2.211513328552246094e+01,1.034891738891601562e+02,1.086288600432597917e+02,1.500341228633027413e+02
2.294966697692871094e+01,1.016631393432617188e+02,3.338891757534761950e+01,1.070056698102528401e+02
2.378420066833496094e+01,9.928604888916015625e+01,1.006181931502610496e+02,1.413567844830439810e+02
2.461873435974121094e+01,9.693451690673828125e+01,1.019092492494245903e+02,1.406477723386735477e+02
