R_kpc,V_baryon,V_kernel,V_total
6.812666654586791992e-01,2.636545181274414062e+01,1.514008012232087310e+02,1.536793402997141413e+02
2.043799877166748047e+00,5.424663925170898438e+01,2.223991670340193707e+02,2.289193902912811325e+02
3.406333208084106445e+00,7.354298400878906250e+01,2.399909384819732736e+02,2.510064159856442529e+02
4.768866539001464844e+00,8.620429229736328125e+01,2.428393755129695819e+02,2.576861317093147363e+02
6.131400108337402344e+00,9.409267425537109375e+01,2.376506455858071547e+02,2.555998063144334935e+02
7.493932723999023438e+00,9.872469329833984375e+01,2.253314409539751182e+02,2.460098040974836238e+02
8.856466293334960938e+00,1.012837829589843750e+02,2.123389435294700149e+02,2.352577973969969207e+02
1.021899986267089844e+01,1.021600723266601562e+02,1.974667554277156967e+02,2.223281362383353041e+02
1.158153343200683594e+01,1.020215530395507812e+02,1.841230776542528531e+02,2.104987059005625269e+02
1.294406700134277344e+01,1.010635833740234375e+02,1.704621635310145109e+02,1.981696163692213020e+02
1.430659961700439453e+01,9.931281280517578125e+01,1.557038960763662203e+02,1.846800974918787972e+02
1.566913223266601562e+01,9.739768218994140625e+01,1.438471947596002565e+02,1.737190951909327907e+02
1.703166580200195312e+01,9.552159881591796875e+01,1.334824330665770447e+02,1.641399887715840009e+02
1.839419937133789062e+01,9.328824615478515625e+01,1.216492850250025270e+02,1.533011605067597145e+02
1.975673294067382812e+01,9.110305786132812500e+01,1.126938015536945841e+02,1.449125960251506058e+02
2.111926651000976562e+01,8.876051330566406250e+01,1.046103479835683743e+02,1.371923963497276588e+02
2.248180007934570312e+01,8.620802307128906250e+01,9.424896037340531052e+01,1.277289699858854419e+02
2.384433364868164062e+01,8.401113128662109375e+01,8.958821999316448625e+01,1.228166083179760193e+02
2.520686721801757812e+01,8.194932556152343750e+01,8.084151606193177031e+01,1.151131730677372218e+02
2.656940078735351562e+01,7.970078277587890625e+01,7.436281983664416373e+01,1.090047880499164137e+02
2.793193244934082031e+01,7.744411468505859375e+01,7.176218560942602664e+01,1.055812582978352765e+02
2.929446601867675781e+01,7.538959503173828125e+01,6.422986852025124449e+01,9.904073318812447724e+01
3.065699958801269531e+01,7.347405242919921875e+01,5.944739268163478130e+01,9.451152850357455293e+01
3.201953125000000000e+01,7.152830505371093750e+01,6.034958978602310253e+01,9.358617059793083115e+01
3.338206481933593750e+01,6.974246215820312500e+01,5.301757712126624966e+01,8.760636229337549707e+01
3.474459838867187500e+01,6.805459594726562500e+01,4.987851545853659019e+01,8.437591200694498639e+01
3.610713195800781250e+01,6.633083343505859375e+01,5.327249089537333759e+01,8.507489396451008190e+01
3.746966552734375000e+01,6.476535797119140625e+01,4.660143203855044192e+01,7.978875375550200033e+01
3.883219909667968750e+01,6.333973312377929688e+01,5.065892993995015559e+01,8.110640577451806621e+01
4.019473266601562500e+01,6.179426574707031250e+01,4.147421926082526511e+01,7.442205394434508037e+01
