R_kpc,V_baryon,V_kernel,V_total
4.308333396911621094e-01,2.892327499389648438e+01,1.561566331325360579e+02,1.588126251859638103e+02
1.292500019073486328e+00,5.406490325927734375e+01,2.418055376118934419e+02,2.477759707712832551e+02
2.154166698455810547e+00,6.994910430908203125e+01,2.378592889843901901e+02,2.479312773921125199e+02
3.015833377838134766e+00,8.170206451416015625e+01,2.546416566881750043e+02,2.674277488593150451e+02
3.877500057220458984e+00,8.824371337890625000e+01,2.503182384454886460e+02,2.654169806614725644e+02
4.739166736602783203e+00,9.069406890869140625e+01,2.188391872792248307e+02,2.368881676055848118e+02
5.600833415985107422e+00,9.235676574707031250e+01,2.125549273584886407e+02,2.317528200590229801e+02
6.462500095367431641e+00,9.276543426513671875e+01,1.892135279034042696e+02,2.107301234349335743e+02
7.324166774749755859e+00,9.151464843750000000e+01,1.766429570935175377e+02,1.989413605935296232e+02
8.185832977294921875e+00,8.984117126464843750e+01,1.570733233146175678e+02,1.809515541028996779e+02
9.047500610351562500e+00,8.834760284423828125e+01,1.384283518436131430e+02,1.642184746679378691e+02
9.909166336059570312e+00,8.614759063720703125e+01,1.380714949269066949e+02,1.627425726044458258e+02
1.077083396911621094e+01,8.339957427978515625e+01,1.224533936263402012e+02,1.481564118765659828e+02
1.163249969482421875e+01,8.070115661621093750e+01,1.161450666920637502e+02,1.414296760751308284e+02
1.249416732788085938e+01,7.807101440429687500e+01,1.053833225623285870e+02,1.311515465801663254e+02
1.335583305358886719e+01,7.562115478515625000e+01,1.019559225940897278e+02,1.269392344156969727e+02
1.421750068664550781e+01,7.341851043701171875e+01,9.668088397562075897e+01,1.213979866321459724e+02
1.507916641235351562e+01,7.169306182861328125e+01,9.476852974011271158e+01,1.188316845316680599e+02
1.594083309173583984e+01,6.998336029052734375e+01,6.069421558701592545e+01,9.263616304748738628e+01
1.680249977111816406e+01,6.798917388916015625e+01,8.732423860799688953e+01,1.106709107240815371e+02
1.766416549682617188e+01,6.613248443603515625e+01,8.783512093514335106e+01,1.099477777892077626e+02
1.852583312988281250e+01,6.452092742919921875e+01,8.480503526337781750e+01,1.065591113013582429e+02
1.938750076293945312e+01,6.279036712646484375e+01,8.087405881875663738e+01,1.023877117469319842e+02
2.024916648864746094e+01,6.114004135131835938e+01,8.075374113214361671e+01,1.012880617010977602e+02
2.111083221435546875e+01,5.976923751831054688e+01,7.967495492097462773e+01,9.960150730820085130e+01
2.197249984741210938e+01,5.856457138061523438e+01,3.300326252620229894e+01,6.722368942125000046e+01
2.283416748046875000e+01,5.726811981201171875e+01,7.761032497124448071e+01,9.645206059651629005e+01
2.369583320617675781e+01,5.594131469726562500e+01,7.670817696633822891e+01,9.493984978691278798e+01
2.455749893188476562e+01,5.468371200561523438e+01,7.478951918948885691e+01,9.264869416351369580e+01
2.541916656494140625e+01,5.353006362915039062e+01,7.499794161247808688e+01,9.214205890659363263e+01
