R_kpc,V_baryon,V_kernel,V_total
1.473633289337158203e+00,6.540490722656250000e+01,4.974194058039093989e+02,5.017009737165424212e+02
4.420899868011474609e+00,1.346147308349609375e+02,7.289110735822416700e+02,7.412371268297454208e+02
7.368166446685791016e+00,1.798963317871093750e+02,7.995705158099666505e+02,8.195582341760352847e+02
1.031543350219726562e+01,2.079564056396484375e+02,8.021410178759230121e+02,8.286592060349790927e+02
1.326269912719726562e+01,2.239441070556640625e+02,7.712430856746368590e+02,8.030982891556209324e+02
1.620996665954589844e+01,2.317226562500000000e+02,7.250475994886579656e+02,7.611763344647976055e+02
1.915723228454589844e+01,2.340854187011718750e+02,6.728485903468304059e+02,7.124052287193832171e+02
2.210449981689453125e+01,2.324628295898437500e+02,6.184375317420340252e+02,6.606844552561981345e+02
2.505176544189453125e+01,2.285463562011718750e+02,5.658327517729838974e+02,6.102459671960046990e+02
2.799903106689453125e+01,2.230953979492187500e+02,5.172451836142657839e+02,5.633064305150932114e+02
3.094630050659179688e+01,2.164858703613281250e+02,4.703757073090364429e+02,5.178025094946685840e+02
3.389356613159179688e+01,2.091373748779296875e+02,4.279708263916394912e+02,4.763375585113910233e+02
3.684083175659179688e+01,2.012579345703125000e+02,3.881993007777643356e+02,4.372681727919894570e+02
3.978809738159179688e+01,1.934717712402343750e+02,3.534969027271405366e+02,4.029781487409478018e+02
4.273536682128906250e+01,1.857364044189453125e+02,3.225626911534066039e+02,3.722159338917102218e+02
4.568263244628906250e+01,1.781036071777343750e+02,2.949429258368812725e+02,3.445464033079870205e+02
4.862989807128906250e+01,1.704825286865234375e+02,2.728727882164701555e+02,3.217512261325208556e+02
5.157716369628906250e+01,1.629681243896484375e+02,2.519716370931460574e+02,3.000805146529845615e+02
5.452442932128906250e+01,1.556122131347656250e+02,2.420428410785100368e+02,2.877497125517363088e+02
5.747169876098632812e+01,1.480926513671875000e+02,2.324818775900798187e+02,2.756433510926009376e+02
6.041896438598632812e+01,1.406734771728515625e+02,2.259696062036761646e+02,2.661790567862063881e+02
6.336623382568359375e+01,1.332494964599609375e+02,2.120264821236974626e+02,2.504209592987887163e+02
6.631349945068359375e+01,1.256287612915039062e+02,2.103970421726257598e+02,2.450499975361960026e+02
6.926076507568359375e+01,1.180448379516601562e+02,2.304242945321093714e+02,2.589014088316154698e+02
7.220803070068359375e+01,1.103824386596679688e+02,2.482588154192522154e+02,2.716923308385706832e+02
7.515529632568359375e+01,1.026140594482421875e+02,2.402666712210943274e+02,2.612617821409743328e+02
7.810256195068359375e+01,9.583221435546875000e+01,2.496534317057543433e+02,2.674147517229037589e+02
8.104982757568359375e+01,9.430574035644531250e+01,2.578304146553316514e+02,2.745361451375123920e+02
8.399710083007812500e+01,9.464153289794921875e+01,2.946338069788205303e+02,3.094609825908314633e+02
8.694436645507812500e+01,9.218980407714843750e+01,3.319666145719553469e+02,3.445298146043425618e+02
