R_kpc,V_baryon,V_kernel,V_total
1.336500048637390137e-01,7.995011806488037109e+00,1.437364252188478631e+01,1.644754738414283679e+01
4.009500145912170410e-01,1.384776687622070312e+01,2.489587844208879019e+01,2.848798718825229770e+01
6.682499647140502930e-01,1.787738990783691406e+01,3.214043916028840187e+01,3.677783168751184206e+01
9.355499744415283203e-01,2.173884773254394531e+01,3.681818716626507637e+01,4.275694587851854322e+01
1.202850103378295898e+00,2.526426696777343750e+01,4.022423781756177874e+01,4.750023695865913709e+01
1.470149993896484375e+00,2.856403350830078125e+01,4.256847892972957226e+01,5.126382145421904823e+01
1.737449884414672852e+00,3.114476394653320312e+01,4.258932458837322343e+01,5.276217306730681855e+01
2.004750013351440430e+00,3.355320739746093750e+01,4.036451761171878871e+01,5.248916108160040039e+01
2.272049903869628906e+00,3.559375762939453125e+01,4.093594163797136076e+01,5.424635328878013496e+01
2.539350032806396484e+00,3.749428176879882812e+01,4.074583959788185439e+01,5.537187563672107160e+01
2.806650161743164062e+00,3.900820541381835938e+01,4.038609048948008962e+01,5.614869937712915515e+01
3.073949813842773438e+00,4.044758605957031250e+01,4.144300290412526522e+01,5.790966837981178372e+01
3.341249942779541016e+00,4.176636505126953125e+01,4.229547777841494849e+01,5.944187614572022227e+01
3.608550071716308594e+00,4.297341156005859375e+01,4.294155007345676722e+01,6.075105623805499278e+01
3.875849962234497070e+00,4.375996017456054688e+01,3.988303666484684840e+01,5.920802897952918897e+01
4.143150329589843750e+00,4.434159851074218750e+01,3.911826518978291745e+01,5.913050007925050977e+01
4.410449981689453125e+00,4.475824356079101562e+01,3.774969296498387195e+01,5.855202587434200723e+01
4.677749633789062500e+00,4.501364135742187500e+01,3.618133276035813140e+01,5.775220121856137467e+01
4.945050239562988281e+00,4.557572174072265625e+01,3.590579021031853557e+01,5.802044687006819856e+01
5.212349891662597656e+00,4.607990646362304688e+01,3.547350873130493909e+01,5.815262236327431822e+01
5.479650020599365234e+00,4.593976974487304688e+01,3.811775480681024675e+01,5.969443553511379008e+01
5.746950149536132812e+00,4.631216812133789062e+01,3.363465396040838584e+01,5.723728541403466608e+01
6.014249801635742188e+00,4.607901000976562500e+01,3.220605327881558821e+01,5.621836901122517816e+01
6.281549930572509766e+00,4.586272430419921875e+01,3.101019752855142286e+01,5.536263862079418629e+01
6.548850059509277344e+00,4.601811218261718750e+01,3.109509455825667601e+01,5.553892016985745528e+01
6.816149711608886719e+00,4.609582519531250000e+01,3.027709489878635907e+01,5.515004687960487217e+01
7.083450317382812500e+00,4.607136154174804688e+01,2.914281874822114915e+01,5.451489885427349691e+01
7.350749969482421875e+00,4.559547805786132812e+01,2.789070022100914059e+01,5.344940288332343670e+01
7.618049621582031250e+00,4.569217681884765625e+01,3.092445723412464531e+01,5.517333556682026341e+01
7.885350227355957031e+00,4.531645202636718750e+01,2.646212855081731519e+01,5.247690023226272871e+01
