R_kpc,V_baryon,V_kernel,V_total
2.850833237171173096e-01,1.070432186126708984e+01,5.424688408258186456e+01,5.529291941054961512e+01
8.552500009536743164e-01,1.854042816162109375e+01,9.395836357642816949e+01,9.577014959266419680e+01
1.425416707992553711e+00,2.738360404968261719e+01,1.119998419494646669e+02,1.152988566815654110e+02
1.995583295822143555e+00,3.395249938964843750e+01,1.168250137707379679e+02,1.216587689372615273e+02
2.565750122070312500e+00,3.940387344360351562e+01,1.244565324023681256e+02,1.305453704304554492e+02
3.135916709899902344e+00,4.409905242919921875e+01,1.332858726159260527e+02,1.403917742583893471e+02
3.706083297729492188e+00,4.835133361816406250e+01,1.352677375556252173e+02,1.436496167273602680e+02
4.276249885559082031e+00,5.158572769165039062e+01,1.305729616993901914e+02,1.403936812299405688e+02
4.846416473388671875e+00,5.451500701904296875e+01,1.330525434388019050e+02,1.437875700534034138e+02
5.416583538055419922e+00,5.657910919189453125e+01,1.310961479877279601e+02,1.427844374358105313e+02
5.986750125885009766e+00,5.848804473876953125e+01,1.287087254107381682e+02,1.413746346245187340e+02
6.556916713714599609e+00,6.010840988159179688e+01,1.272920095332191011e+02,1.407702976025088049e+02
7.127083301544189453e+00,6.118243789672851562e+01,1.241954147755060660e+02,1.384477945752273911e+02
7.697250366210937500e+00,6.200515747070312500e+01,1.219378540208263644e+02,1.367972217979658467e+02
8.267416954040527344e+00,6.231633758544921875e+01,1.163113378285364945e+02,1.319532236635328104e+02
8.837583541870117188e+00,6.352307891845703125e+01,1.161400864587265005e+02,1.323771178235327284e+02
9.407750129699707031e+00,6.350076293945312500e+01,1.124729360721942442e+02,1.291607845769296148e+02
9.977916717529296875e+00,6.362166213989257812e+01,1.080920146663276284e+02,1.254256730296396967e+02
1.054808425903320312e+01,6.346337509155273438e+01,1.043185112514618567e+02,1.221063138718781573e+02
1.111824989318847656e+01,6.358067703247070312e+01,1.014978728661577492e+02,1.197677779611902622e+02
1.168841743469238281e+01,6.366535568237304688e+01,1.001279009912920515e+02,1.186544316273632091e+02
1.225858306884765625e+01,6.320008468627929688e+01,9.553747838512762769e+01,1.145498167113793500e+02
1.282875061035156250e+01,6.295011901855468750e+01,9.210134472854255705e+01,1.115588420077167626e+02
1.339891624450683594e+01,6.225634765625000000e+01,8.932027850267533609e+01,1.088759153118751470e+02
1.396908378601074219e+01,6.196364974975585938e+01,8.547026891289824846e+01,1.055682753696749359e+02
1.453924942016601562e+01,6.150181961059570312e+01,8.322576208538093567e+01,1.034843048565605130e+02
1.510941696166992188e+01,6.130553817749023438e+01,8.044576414497011285e+01,1.011429180187744663e+02
1.567958354949951172e+01,6.048957443237304688e+01,7.800000927369929116e+01,9.870658525188579802e+01
1.624975013732910156e+01,5.957622528076171875e+01,7.431099811892502771e+01,9.524416570891430922e+01
1.681991577148437500e+01,5.920720291137695312e+01,7.116788083237277363e+01,9.257623983556842973e+01
