R_kpc,V_baryon,V_kernel,V_total
1.226499974727630615e-01,6.886212348937988281e+00,1.519655610184969952e+01,1.668398151616290193e+01
3.679499924182891846e-01,1.192726993560791016e+01,2.632120747173933140e+01,2.889750384367733460e+01
6.132500171661376953e-01,1.539803981781005859e+01,3.398053345122595914e+01,3.730651790590587069e+01
8.585499525070190430e-01,1.876539421081542969e+01,3.937095256175228997e+01,4.361435452082475450e+01
1.103850007057189941e+00,2.184748268127441406e+01,4.363081320744075953e+01,4.879508541997428495e+01
1.349149942398071289e+00,2.473722076416015625e+01,4.703355917020328292e+01,5.314212832549245036e+01
1.594449996948242188e+00,2.748496818542480469e+01,4.971536764217609061e+01,5.680705274621094247e+01
1.839750051498413086e+00,2.991709136962890625e+01,4.985379078424017507e+01,5.814148952505090051e+01
2.085050106048583984e+00,3.225218200683593750e+01,4.825474905189658159e+01,5.804071030864307801e+01
2.330349922180175781e+00,3.423466873168945312e+01,4.908542221357907920e+01,5.984472614297361304e+01
2.575650215148925781e+00,3.613481140136718750e+01,4.930441103677551240e+01,6.112814046785908317e+01
2.820950031280517578e+00,3.784571838378906250e+01,4.938620539926372999e+01,6.221973660810543549e+01
3.066249847412109375e+00,3.932733154296875000e+01,5.055412423383142340e+01,6.404965663557923961e+01
3.311550140380859375e+00,4.073417663574218750e+01,5.150911308686848855e+01,6.566933777917347470e+01
3.556849956512451172e+00,4.207353973388671875e+01,5.224916229332320228e+01,6.708321473820288361e+01
3.802150011062622070e+00,4.311890411376953125e+01,5.008932949760252740e+01,6.609221434997814981e+01
4.047450065612792969e+00,4.408274459838867188e+01,4.986487876295367982e+01,6.655670112109068270e+01
4.292750358581542969e+00,4.496963500976562500e+01,4.925477628953306919e+01,6.669558496436026473e+01
4.538049697875976562e+00,4.575140762329101562e+01,4.867068007574198418e+01,6.679840196655327134e+01
4.783349990844726562e+00,4.653917312622070312e+01,4.850252980905164435e+01,6.721897000942473710e+01
5.028650283813476562e+00,4.693644332885742188e+01,4.739652756086665875e+01,6.670427729901766156e+01
5.273950099945068359e+00,4.754350662231445312e+01,4.834338821416487519e+01,6.780463253931165468e+01
5.519249916076660156e+00,4.808211517333984375e+01,4.925254775006978747e+01,6.883097669255485584e+01
5.764550209045410156e+00,4.862206268310546875e+01,4.633145980206411707e+01,6.716181316685124614e+01
6.009850025177001953e+00,4.869224548339843750e+01,4.494339807922079189e+01,6.626344275209696377e+01
6.255149841308593750e+00,4.874689102172851562e+01,4.375098520823078729e+01,6.550120597389469879e+01
6.500450134277343750e+00,4.921913909912109375e+01,4.377092267735763897e+01,6.586666344720860877e+01
6.745750427246093750e+00,4.969342803955078125e+01,4.333681015409640480e+01,6.593569505139319631e+01
6.991049766540527344e+00,4.948021697998046875e+01,4.197924161631983964e+01,6.488874107939572866e+01
7.236350059509277344e+00,5.034080505371093750e+01,4.270937680681402782e+01,6.601732651682851838e+01
