R_kpc,V_baryon,V_kernel,V_total
1.110999956727027893e-01,1.857260322570800781e+01,5.637870170176029205e-03,1.857260322570800781e+01
3.332999944686889648e-01,3.216868972778320312e+01,9.765077382326126099e-03,3.216868972778320312e+01
5.554999709129333496e-01,4.152960205078125000e+01,1.260666083544492722e-02,4.152960586547851562e+01
7.776999473571777344e-01,4.913848495483398438e+01,1.491640228778123856e-02,4.913848876953125000e+01
9.998999834060668945e-01,5.505111312866210938e+01,1.640613004565238953e-02,5.505111312866210938e+01
1.222100019454956055e+00,6.009644317626953125e+01,1.751911826431751251e-02,6.009644699096679688e+01
1.444299936294555664e+00,6.446721649169921875e+01,1.829299703240394592e-02,6.446721649169921875e+01
1.666499972343444824e+00,6.828134155273437500e+01,1.872759126126766205e-02,6.828134918212890625e+01
1.888700008392333984e+00,6.903292846679687500e+01,1.726964488625526428e-02,6.903293609619140625e+01
2.110899925231933594e+00,6.837760162353515625e+01,1.255642436444759369e-02,6.837760162353515625e+01
2.333099842071533203e+00,6.861515045166015625e+01,1.282964739948511124e-02,6.861515045166015625e+01
2.555299997329711914e+00,6.781042480468750000e+01,1.300134416669607162e-02,6.781042480468750000e+01
2.777499914169311523e+00,6.875431823730468750e+01,1.201855018734931946e-02,6.875431823730468750e+01
2.999700069427490234e+00,6.924508666992187500e+01,9.819507598876953125e-03,6.924508666992187500e+01
3.221899986267089844e+00,6.837042999267578125e+01,1.176562067121267319e-02,6.837042999267578125e+01
3.444099903106689453e+00,6.656285095214843750e+01,1.332627143710851669e-02,6.656285095214843750e+01
3.666299819946289062e+00,6.652793121337890625e+01,1.183023117482662201e-02,6.652793121337890625e+01
3.888499975204467773e+00,6.606369781494140625e+01,7.884630002081394196e-03,6.606369781494140625e+01
4.110699653625488281e+00,6.486798858642578125e+01,7.347000297158956528e-03,6.486798858642578125e+01
4.332900047302246094e+00,6.294014358520507812e+01,6.398076657205820084e-03,6.294014358520507812e+01
4.555099964141845703e+00,6.080364990234375000e+01,1.319373026490211487e-02,6.080364990234375000e+01
4.777299880981445312e+00,6.036905670166015625e+01,5.293822847306728363e-03,6.036905670166015625e+01
4.999500274658203125e+00,5.959428787231445312e+01,5.154067184776067734e-03,5.959428787231445312e+01
5.221699714660644531e+00,5.864501190185546875e+01,4.798415116965770721e-03,5.864501190185546875e+01
5.443900108337402344e+00,5.753153228759765625e+01,1.366057619452476501e-02,5.753153610229492188e+01
5.666099548339843750e+00,5.532743835449218750e+01,4.425921011716127396e-03,5.532743835449218750e+01
5.888299942016601562e+00,5.480160522460937500e+01,4.095509182661771774e-03,5.480160522460937500e+01
6.110500335693359375e+00,5.403907394409179688e+01,3.554755821824073792e-03,5.403907394409179688e+01
6.332699775695800781e+00,5.211934661865234375e+01,3.133557038381695747e-03,5.211934661865234375e+01
6.554900169372558594e+00,5.144330978393554688e+01,1.128987222909927368e-02,5.144330978393554688e+01
