R_kpc,V_baryon,V_kernel,V_total
2.234833240509033203e-01,1.741509819030761719e+01,3.248596371909496838e+01,3.685951007934864521e+01
6.704499721527099609e-01,3.016383552551269531e+01,5.626734178459258828e+01,6.384254651980186424e+01
1.117416620254516602e+00,4.258766937255859375e+01,7.024985746410500553e+01,8.215078860518401882e+01
1.564383268356323242e+00,5.381620025634765625e+01,7.996924881617628955e+01,9.639120346708452303e+01
2.011349916458129883e+00,6.470917510986328125e+01,8.109270932592291103e+01,1.037463486083660911e+02
2.458316564559936523e+00,7.383802795410156250e+01,8.493489387123491952e+01,1.125432823234540649e+02
2.905283212661743164e+00,8.178061676025390625e+01,8.986140015513987578e+01,1.215036648574012048e+02
3.352249860763549805e+00,8.951887512207031250e+01,9.239155805511158803e+01,1.286461383256452677e+02
3.799216508865356445e+00,9.567727661132812500e+01,9.402501885058465803e+01,1.341448685988968350e+02
4.246183395385742188e+00,1.014256744384765625e+02,9.444256922731599957e+01,1.385877551389150710e+02
4.693149566650390625e+00,1.065106277465820312e+02,9.564847757718781907e+01,1.431542697047796935e+02
5.140116691589355469e+00,1.110205993652343750e+02,9.599067460450400802e+01,1.467643786932485455e+02
5.587082862854003906e+00,1.147205429077148438e+02,9.535821820317278252e+01,1.491777212363123226e+02
6.034049987792968750e+00,1.181965255737304688e+02,9.433692168259722166e+01,1.512278867731113223e+02
6.481016159057617188e+00,1.209383544921875000e+02,9.287184566116638962e+01,1.524836570062887517e+02
6.927983283996582031e+00,1.232516250610351562e+02,9.144600256103917957e+01,1.534709558027791161e+02
7.374949455261230469e+00,1.254968948364257812e+02,9.157465597180753036e+01,1.553556832545237398e+02
7.821916580200195312e+00,1.276349792480468750e+02,8.987268709664421351e+01,1.561018493995869392e+02
8.268882751464843750e+00,1.290576477050781250e+02,8.814269470626403802e+01,1.562850331388347058e+02
8.715849876403808594e+00,1.306249847412109375e+02,8.717942790751502002e+01,1.570450233819321397e+02
9.162817001342773438e+00,1.308982391357421875e+02,8.432703281201399648e+01,1.557093384234018458e+02
9.609783172607421875e+00,1.318506774902343750e+02,8.364042345973602721e+01,1.561419930672846306e+02
1.005674934387207031e+01,1.325577392578125000e+02,8.142402370355506491e+01,1.555680761710997615e+02
1.050371646881103516e+01,1.324420776367187500e+02,7.902188231627859238e+01,1.542250374669521022e+02
1.095068359375000000e+01,1.331294708251953125e+02,7.780747829993588027e+01,1.541994123124987368e+02
1.139764976501464844e+01,1.326803283691406250e+02,7.598866355045528564e+01,1.528997949661290079e+02
1.184461593627929688e+01,1.327048797607421875e+02,7.370300251338456121e+01,1.517982823255519236e+02
1.229158306121826172e+01,1.326031951904296875e+02,7.220360045493512757e+01,1.509866462324761471e+02
1.273855018615722656e+01,1.324394531250000000e+02,7.033644237258336318e+01,1.499580745075327286e+02
1.318551635742187500e+01,1.322330474853515625e+02,6.880946539669028539e+01,1.490648203070674924e+02
