R_kpc,V_baryon,V_kernel,V_total
3.937999904155731201e-01,5.860054779052734375e+01,6.409148416758000621e+01,8.684320648574092161e+01
1.181399941444396973e+00,1.073062744140625000e+02,1.041597574525763719e+02,1.495456177603661558e+02
1.968999862670898438e+00,1.449778442382812500e+02,1.234281765063457357e+02,1.904024446470072007e+02
2.756599903106689453e+00,1.738935852050781250e+02,1.137636627415320447e+02,2.078007446473521327e+02
3.544199943542480469e+00,1.922591705322265625e+02,1.141195656070316886e+02,2.235774252872762986e+02
4.331799983978271484e+00,2.041039428710937500e+02,1.067685342634713521e+02,2.303430873230626332e+02
5.119400024414062500e+00,2.148841400146484375e+02,1.059217670627206473e+02,2.395717346645660655e+02
5.906999588012695312e+00,2.188315582275390625e+02,1.019444459193209553e+02,2.414123444519715349e+02
6.694600105285644531e+00,2.181901092529296875e+02,9.109693386784969960e+01,2.364435941934637810e+02
7.482199668884277344e+00,2.169407958984375000e+02,8.634739642282001171e+01,2.334934291639694663e+02
8.269800186157226562e+00,2.138946990966796875e+02,7.749422977070253182e+01,2.275001034153708588e+02
9.057399749755859375e+00,2.112225341796875000e+02,7.067947211679529573e+01,2.227342470523086035e+02
9.844999313354492188e+00,2.075835571289062500e+02,6.841178991276787258e+01,2.185660234181394515e+02
1.063259983062744141e+01,2.021415710449218750e+02,6.144790572246581917e+01,2.112748446015924628e+02
1.142020034790039062e+01,1.978708190917968750e+02,5.866522958834981694e+01,2.063842739591701445e+02
1.220779991149902344e+01,1.934130096435546875e+02,5.340295433282267368e+01,2.006501165747818618e+02
1.299539947509765625e+01,1.898492431640625000e+02,4.606537559708747409e+01,1.953580128991404763e+02
1.378299903869628906e+01,1.850835876464843750e+02,4.846237402425783358e+01,1.913231174997341100e+02
1.457059955596923828e+01,1.797583618164062500e+02,4.462599603610446763e+01,1.852148694937569360e+02
1.535820007324218750e+01,1.750752105712890625e+02,4.324564170916114136e+01,1.803372274516887899e+02
1.614579963684082031e+01,1.708138122558593750e+02,4.100394693529243284e+01,1.756663970122694707e+02
1.693339920043945312e+01,1.678433685302734375e+02,3.001519981836460005e+01,1.705060371497483231e+02
1.772100067138671875e+01,1.641247711181640625e+02,3.898871511301337023e+01,1.686922088076794353e+02
1.850859832763671875e+01,1.599807281494140625e+02,3.703323087885360820e+01,1.642111268267210846e+02
1.929619979858398438e+01,1.560614318847656250e+02,3.640564866495889618e+01,1.602514935237466887e+02
2.008379936218261719e+01,1.532307739257812500e+02,2.171331549357494239e+01,1.547615520457148932e+02
2.087139892578125000e+01,1.503930511474609375e+02,3.501196789477283033e+01,1.544147279515934201e+02
2.165900039672851562e+01,1.469217681884765625e+02,3.428320415961001544e+01,1.508686314209302566e+02
2.244659805297851562e+01,1.434248504638671875e+02,3.326028151604715788e+01,1.472308861160819902e+02
2.323419952392578125e+01,1.405292663574218750e+02,3.391563972859222531e+01,1.445639831616944093e+02
