R_kpc,V_baryon,V_kernel,V_total
6.495500206947326660e-01,8.317576408386230469e+00,7.633213172905473698e+01,7.678395932616560060e+01
1.948650121688842773e+00,2.005582427978515625e+01,1.254625938566161238e+02,1.270554939434520634e+02
3.247750043869018555e+00,3.079264831542968750e+01,1.569226857454257527e+02,1.599153416542073671e+02
4.546850204467773438e+00,4.031518936157226562e+01,1.799715470877248720e+02,1.844317548966938887e+02
5.845950126647949219e+00,4.858690261840820312e+01,2.003298203270453826e+02,2.061376334490745990e+02
7.145050048828125000e+00,5.652589797973632812e+01,2.144074946693045831e+02,2.217335135167023452e+02
8.444149971008300781e+00,6.388993072509765625e+01,2.277797435259703320e+02,2.365703593026830731e+02
9.743249893188476562e+00,7.047247314453125000e+01,2.381861148768859096e+02,2.483928238678632567e+02
1.104235076904296875e+01,7.661134338378906250e+01,2.473307306205353484e+02,2.589242904032959132e+02
1.234144973754882812e+01,8.222267913818359375e+01,2.538942295977364267e+02,2.668760923550184998e+02
1.364055061340332031e+01,8.726071166992187500e+01,2.597687255221476903e+02,2.740332505372767855e+02
1.493964958190917969e+01,9.185169219970703125e+01,2.665038400770299063e+02,2.818883292622109025e+02
1.623875045776367188e+01,9.605525970458984375e+01,2.704710471283564743e+02,2.870212546414631447e+02
1.753784942626953125e+01,9.988147735595703125e+01,2.741776895320624590e+02,2.918042409003894591e+02
1.883695030212402344e+01,1.033703842163085938e+02,2.764634796799063565e+02,2.951567246737900518e+02
2.013605117797851562e+01,1.065342941284179688e+02,2.793422328304730513e+02,2.989676215023571899e+02
2.143515014648437500e+01,1.093966674804687500e+02,2.810775827587046933e+02,3.016160446475808499e+02
2.273424911499023438e+01,1.119982833862304688e+02,2.836451873968969153e+02,3.049560748170066518e+02
2.403334999084472656e+01,1.142847137451171875e+02,2.823850255278353529e+02,3.046346971966690376e+02
2.533245086669921875e+01,1.163401107788085938e+02,2.845356481978071201e+02,3.074012956702057409e+02
2.663154983520507812e+01,1.181980056762695312e+02,2.838916624748828212e+02,3.075146249813824397e+02
2.793064880371093750e+01,1.197995376586914062e+02,2.837624772896916170e+02,3.080147288768554290e+02
2.922975158691406250e+01,1.211655960083007812e+02,2.839066528530678966e+02,3.086812094973265630e+02
3.052885055541992188e+01,1.224461135864257812e+02,2.826509026361378574e+02,3.080334130289658674e+02
3.182794952392578125e+01,1.235829849243164062e+02,2.840429521160418176e+02,3.097630587288387574e+02
3.312705230712890625e+01,1.244260940551757812e+02,2.794881176203296036e+02,3.059337517012755256e+02
3.442614746093750000e+01,1.251709594726562500e+02,2.814011809071990342e+02,3.079844056883662233e+02
3.572525024414062500e+01,1.257543640136718750e+02,2.804946672359673130e+02,3.073945648577183647e+02
3.702435302734375000e+01,1.260559234619140625e+02,2.765863130099343721e+02,3.039573724184929233e+02
3.832344818115234375e+01,1.263283538818359375e+02,2.762622067130270125e+02,3.037756728196215477e+02
