R_kpc,V_baryon,V_kernel,V_total
3.684999942779541016e-01,1.005391311645507812e+01,4.136597622434406674e+01,4.257023793827580249e+01
1.105499982833862305e+00,1.920175361633300781e+01,6.860911787912687032e+01,7.124547980453010609e+01
1.842499971389770508e+00,2.658902549743652344e+01,8.404704242102025091e+01,8.815260402872394252e+01
2.579499959945678711e+00,3.397393417358398438e+01,8.727502126320099762e+01,9.365445790727876840e+01
3.316500186920166016e+00,3.967988967895507812e+01,9.415362475920281327e+01,1.021733757279288426e+02
4.053500175476074219e+00,4.419001388549804688e+01,9.806329260914179713e+01,1.075600608105300182e+02
4.790499687194824219e+00,4.815481567382812500e+01,9.943017748899977448e+01,1.104773570735775081e+02
5.527500152587890625e+00,5.140958023071289062e+01,1.003073055253084789e+02,1.127142420724476608e+02
6.264499664306640625e+00,5.409428787231445312e+01,9.968980164155979651e+01,1.134206702760338459e+02
7.001500129699707031e+00,5.654365539550781250e+01,1.005704576678988076e+02,1.153759160922433438e+02
7.738500595092773438e+00,5.834115219116210938e+01,9.942832899122940660e+01,1.152808854381089532e+02
8.475500106811523438e+00,5.959946441650390625e+01,9.638358909231465077e+01,1.133220739208491779e+02
9.212499618530273438e+00,6.085701751708984375e+01,9.538626644955409972e+01,1.131464382441691328e+02
9.949500083923339844e+00,6.189666748046875000e+01,9.346614203129001908e+01,1.121031543533851789e+02
1.068650054931640625e+01,6.239565277099609375e+01,9.053169935362232934e+01,1.099509259494959252e+02
1.142350006103515625e+01,6.274004745483398438e+01,8.804437659807473437e+01,1.081116354843737923e+02
1.216049957275390625e+01,6.302997970581054688e+01,8.533181174849605100e+01,1.060862687466821370e+02
1.289750003814697266e+01,6.331763839721679688e+01,8.313654635924523006e+01,1.045026728440883375e+02
1.363450050354003906e+01,6.324053955078125000e+01,8.062361398744465646e+01,1.024672282003018324e+02
1.437150001525878906e+01,6.293398666381835938e+01,7.728173599407571714e+01,9.966520699740779321e+01
1.510850048065185547e+01,6.288978958129882812e+01,7.503399439383508707e+01,9.790416766979815577e+01
1.584550094604492188e+01,6.273778533935546875e+01,7.309682682612816507e+01,9.632847905580788961e+01
1.658250045776367188e+01,6.212268829345703125e+01,6.971561808162788054e+01,9.337824114925489027e+01
1.731949996948242188e+01,6.151421737670898438e+01,6.703890880737223767e+01,9.098469276488584967e+01
1.805649948120117188e+01,6.117892074584960938e+01,6.456766270100469285e+01,8.894854365436914634e+01
1.879350090026855469e+01,6.059344100952148438e+01,6.215263205254527890e+01,8.680158326094031906e+01
1.953050041198730469e+01,5.991940689086914062e+01,5.985909524039920626e+01,8.469620114312866122e+01
2.026749992370605469e+01,5.936288070678710938e+01,5.739965839407323500e+01,8.257525321736865465e+01
2.100450134277343750e+01,5.871428298950195312e+01,5.491221416581500847e+01,8.039103313151106533e+01
2.174150085449218750e+01,5.804352188110351562e+01,5.309888010445649087e+01,7.866728421305022323e+01
