R_kpc,V_baryon,V_kernel,V_total
1.829666644334793091e-01,1.516808319091796875e+01,2.696546907164344375e+01,3.093876657623315651e+01
5.489000082015991211e-01,2.627189064025878906e+01,4.670556024225981417e+01,5.358751325431739332e+01
9.148333072662353516e-01,3.462794494628906250e+01,5.825557919275139085e+01,6.777025240896713854e+01
1.280766606330871582e+00,4.176484298706054688e+01,6.622956305096707297e+01,7.829851305066694067e+01
1.646699905395507812e+00,4.820706939697265625e+01,7.160854273199238662e+01,8.632325887649837171e+01
2.012633323669433594e+00,5.294129180908203125e+01,6.240072738704630240e+01,8.183294600507774419e+01
2.378566503524780273e+00,5.661064147949218750e+01,6.001598553937516556e+01,8.250262522307995994e+01
2.744499921798706055e+00,5.979578781127929688e+01,6.013442449267357404e+01,8.480380381726729411e+01
3.110433101654052734e+00,6.246454620361328125e+01,6.223607404724101855e+01,8.817680246466069605e+01
3.476366519927978516e+00,6.469893646240234375e+01,6.373413935227815585e+01,9.081845994847694215e+01
3.842299938201904297e+00,6.649492645263671875e+01,5.851995888980341221e+01,8.857855713307132817e+01
4.208232879638671875e+00,6.676090240478515625e+01,5.464461343491655754e+01,8.627312353136237277e+01
4.574166297912597656e+00,6.751345062255859375e+01,5.355856805806763532e+01,8.617764286866642465e+01
4.940099716186523438e+00,6.827951049804687500e+01,5.140381134627850912e+01,8.546603780332156930e+01
5.306033134460449219e+00,6.948661804199218750e+01,5.102333404978993769e+01,8.620771864673837115e+01
5.671966552734375000e+00,6.868286132812500000e+01,5.152361791281398240e+01,8.586046035308916657e+01
6.037899971008300781e+00,6.817087554931640625e+01,4.511156142735340069e+01,8.174546495567891213e+01
6.403832912445068359e+00,6.725183105468750000e+01,4.476811909732452932e+01,8.078980802837838837e+01
6.769766330718994141e+00,6.797776794433593750e+01,4.166508489573540430e+01,7.973052332795820973e+01
7.135699748992919922e+00,6.745220184326171875e+01,4.002911676580995248e+01,7.843551176257535928e+01
7.501633167266845703e+00,6.615560150146484375e+01,4.308236619860130645e+01,7.894715798452078559e+01
7.867566585540771484e+00,6.541158294677734375e+01,3.553880487229179153e+01,7.444247406366596920e+01
8.233499526977539062e+00,6.449063110351562500e+01,3.362325648005543144e+01,7.272939488425460297e+01
8.599432945251464844e+00,6.393685531616210938e+01,3.642346099430356077e+01,7.358389699874764744e+01
8.965366363525390625e+00,6.378084182739257812e+01,3.131397770732119312e+01,7.105322687580053298e+01
9.331298828125000000e+00,6.250387191772460938e+01,3.675959115222492102e+01,7.251207781051017776e+01
9.697233200073242188e+00,6.159944534301757812e+01,2.810983130040510503e+01,6.771007543162232878e+01
1.006316566467285156e+01,6.072201919555664062e+01,2.645922788535875014e+01,6.623635191122845356e+01
1.042910003662109375e+01,5.917413711547851562e+01,3.309934390726355247e+01,6.780225055536544687e+01
1.079503250122070312e+01,5.886768341064453125e+01,2.374266112623653413e+01,6.347533387143133865e+01
