R_kpc,V_baryon,V_kernel,V_total
1.936000138521194458e-01,1.415302085876464844e+01,1.670792276141542576e+00,1.425129978237917783e+01
5.808000564575195312e-01,2.451375198364257812e+01,2.893897162395266953e+00,2.468397561206436208e+01
9.680000543594360352e-01,3.300472640991210938e+01,3.634520677002632372e+00,3.320424298595451518e+01
1.355200052261352539e+00,4.048121643066406250e+01,4.169349360248709502e+00,4.069536037343500112e+01
1.742400169372558594e+00,4.736675262451171875e+01,4.563466901000781561e+00,4.758607574865288115e+01
2.129600048065185547e+00,5.398604965209960938e+01,4.315672132336464628e+00,5.415827432902174365e+01
2.516799926757812500e+00,5.934743881225585938e+01,4.329258153856364366e+00,5.950513326063438768e+01
2.904000282287597656e+00,6.393416213989257812e+01,4.460237334080400906e+00,6.408955348193514112e+01
3.291200160980224609e+00,6.773840332031250000e+01,4.567347753323690362e+00,6.789220777406852392e+01
3.678400039672851562e+00,7.126396179199218750e+01,4.611374572786541393e+00,7.141300316850070828e+01
4.065600395202636719e+00,7.399401092529296875e+01,4.565982135253621621e+00,7.413475542814386188e+01
4.452799797058105469e+00,7.642952728271484375e+01,4.415532953710212816e+00,7.655696955545785443e+01
4.840000152587890625e+00,7.839707946777343750e+01,4.347702008102454663e+00,7.851754303041141725e+01
5.227200508117675781e+00,8.022965240478515625e+01,4.306924332118207133e+00,8.034517384687049457e+01
5.614399909973144531e+00,8.114620208740234375e+01,4.244500339124039456e+00,8.125713407336198202e+01
6.001600265502929688e+00,8.210557556152343750e+01,4.059808781664711930e+00,8.220588623047277110e+01
6.388800621032714844e+00,8.261466979980468750e+01,3.940013085344583832e+00,8.270856846096833692e+01
6.776000022888183594e+00,8.350849914550781250e+01,3.864571525925217799e+00,8.359787285973693827e+01
7.163200378417968750e+00,8.441698455810546875e+01,3.818643226932765256e+00,8.450330814160975024e+01
7.550400257110595703e+00,8.460382080078125000e+01,3.803844887914983985e+00,8.468929021166913174e+01
7.937600612640380859e+00,8.483355712890625000e+01,3.613681466788978280e+00,8.491048884336029801e+01
8.324800491333007812e+00,8.396855163574218750e+01,3.461488525764108370e+00,8.403986956350834703e+01
8.711999893188476562e+00,8.427748107910156250e+01,3.364688467706385300e+00,8.434462031535245785e+01
9.099200248718261719e+00,8.377896118164062500e+01,3.243321923901532955e+00,8.384171806376173208e+01
9.486400604248046875e+00,8.388494110107421875e+01,3.273689248056733891e+00,8.394879479040537262e+01
9.873600006103515625e+00,8.365745544433593750e+01,3.088997138162911771e+00,8.371446546170099623e+01
1.026080036163330078e+01,8.396709442138671875e+01,3.047848778632945788e+00,8.402239300751118378e+01
1.064800071716308594e+01,8.293309020996093750e+01,2.949360480760445657e+00,8.298551794248784574e+01
1.103520011901855469e+01,8.237634277343750000e+01,2.816587545733208131e+00,8.242448047642780296e+01
1.142240047454833984e+01,8.152427673339843750e+01,2.814958140192080904e+00,8.157286012432250288e+01
